Phi,Psi,end_state,Energy,CASPT2_Energy,MS_CASPT2_Energy,MS_CASPT2_Highest_Occupation,MS_CASPT2_Occupation_Weight,MS_CASPT2_Occupation_Coeff,Config,Coeff,Weight,Dipole Moment,start_state,CASPT2_Energy_Difference_eV,MS_CASPT2_Energy_Difference_eV,Dx_Debyes,Dy_Debyes,Dz_Debyes,TotalD_Debyes
300,160,1,-453.962381,-455.3825552564,-455.38625942,22222200,0.939549,0.969303,22222200,0.96133,0.92415,3.1372,1,0.0,0.0,,,,
300,160,2,-453.756115,-455.1751021895,-455.1758484,2222u2d0,0.860297,0.927522,2222u2d0,0.95082,0.90407,2.8644,1,5.6450883846419195,5.725578429627481,0.1202008488878045,0.01766630934589891,-0.12718142435240537,0.1758847840673417
300,160,3,-453.738064,-455.1705724452,-455.17075902,22u2220d,0.753901,-0.868275,22u2220d,-0.87334,0.76273,2.7734,1,5.768349068688126,5.864067584559899,-0.24090671968403077,0.15727714941441992,0.01455036423386605,0.2880691970639665
300,160,4,-453.64321,-455.1302985612,-455.13080876,22222u0d,0.660801,-0.812897,22222u0d,-0.80518,0.64831,4.3668,1,6.864257835765372,6.951170089524222,1.2787690466024155,-2.1349558324183646,-0.6898128863201984,2.5824655870033757
300,160,5,-453.63733,-455.1196681729,-455.10028308,222u220d,0.710065,0.842654,222u220d,0.61514,0.3784,6.251,1,7.153525583952018,7.781816578275745,-1.6880285343214998,-3.0257851195559353,-1.3652554440649018,3.724075500182994
300,160,6,-453.616291,-455.1022712122,-455.10028308,222u220d,0.710065,0.842654,222u220d,0.62837,0.39484,7.0942,1,7.626921240344317,7.781816578275745,-1.7177181489162703,0.6563050404619577,-0.0778655234638689,1.840476836037575
300,160,7,-453.606679,-455.1022464414,-455.07835786,2222u20d,0.706659,0.84063,2222u20d,0.72002,0.51843,5.761,1,7.627595288491331,8.378432509784131,-2.2929651905168558,0.6000468565735432,0.7550844109633605,2.487548602639177
300,175,1,-453.962103,-455.380699663,-455.38432053,22222200,0.934289,0.966586,22222200,0.95775,0.91729,3.7995,1,0.0,0.0,,,,
300,175,2,-453.756958,-455.1743564014,-455.17494647,222u22d0,0.870639,0.93308,222u22d0,0.95088,0.90418,3.1227,1,5.614889028701003,5.697361296284436,0.13332721829124478,0.041305432881948684,-0.13829460524175513,0.1964883809117157
300,175,3,-453.740118,-455.1678644196,-455.12785269,2222u20d,0.433893,0.658706,2222u20d,-0.61083,0.37311,3.1199,1,5.791544942254199,6.97884898137675,0.18691146430604694,-0.16230605861900696,-0.048829265788296536,0.2523161692794112
300,175,3,-453.740118,-455.1678644196,-455.1680959,22u2220d,0.420587,0.648526,22u2220d,0.67171,0.45119,3.1199,1,5.791544942254199,5.88377489678198,0.18691146430604694,-0.16230605861900696,-0.048829265788296536,0.2523161692794112
300,175,4,-453.641441,-455.1277994122,-455.12785269,2222u20d,0.433893,0.658706,2222u20d,0.70086,0.4912,5.0533,1,6.881769884619017,6.97884898137675,0.8062203346752878,-1.8982658010044327,-0.5251844373957952,2.1281971198812575
300,175,5,-453.630529,-455.1097088821,-455.09904222,22222u0d,0.674087,-0.821028,22222u0d,-0.60769,0.36929,6.5241,1,7.374038535381682,7.762822204734648,2.1584060047375058,2.909485965393843,0.9487983789801148,3.7448689561221586
300,175,6,-453.615957,-455.1124244449,-455.13595817,22222ud0,0.695601,0.834027,22222ud0,0.65694,0.43157,5.9538,1,7.3001442698056,6.758287522905203,2.492333633239803,-0.4898790970273678,-0.25161123403887603,2.5524530824285305
300,175,6,-453.615957,-455.1124244449,-455.09904222,22222u0d,0.674087,-0.821028,22222u0d,0.55028,0.30281,5.9538,1,7.3001442698056,7.762822204734648,2.492333633239803,-0.4898790970273678,-0.25161123403887603,2.5524530824285305
300,175,7,-453.609614,-455.0944916952,-455.07712894,222u220d,0.69757,-0.835207,222u220d,-0.73125,0.53472,5.9598,1,7.788119494991646,8.35911323212606,-1.8810048696677646,0.6002369947338458,0.5965416005855801,2.062601668293278
300,270,1,-453.948715,-455.3676505715,-455.37088299,22222200,0.936823,0.967896,22222200,0.95845,0.91862,6.74,1,0.0,0.0,,,,
300,270,2,-453.74548,-455.1630241432,-455.16396873,222u22d0,0.835547,-0.914082,222u22d0,-0.94839,0.89945,4.6783,1,5.568171591042696,5.630426694562973,0.09734441462323615,0.0346956269570168,-0.14390875904802572,0.17717068744662684
300,270,3,-453.737587,-455.1730967127,-455.17373903,22u2220d,0.675683,0.821999,22u2220d,0.85668,0.73389,4.3564,1,5.294082873350876,5.364563153144146,-0.3548023667195315,-0.130125140549388,-0.048059943424423573,0.380955415599203
300,270,4,-453.633539,-455.123077914,-455.12379374,2222u20d,0.761171,-0.872451,2222u20d,-0.86251,0.74393,9.0102,1,6.655164412295138,6.723644417449666,1.1456610675653696,0.29737821764060024,-0.15265502749989834,1.1934306199422555
300,270,5,-453.62296,-455.1079980376,-455.09115834,22222u0d,0.565336,-0.751888,22222u0d,0.59928,0.35914,9.3688,1,7.06550896096672,7.611699341009769,2.129466166483673,-1.5407317641616853,-2.4586625493066574,3.599097383188972
300,270,6,-453.609127,-455.0768601985,-455.07464324,222u220d,0.721104,-0.849178,222u220d,-0.74664,0.55747,11.866,1,7.912813155852009,8.06109833314956,0.19630650466634134,-1.0979633275385303,0.17570953905900533,1.1291295570533935
300,270,7,-453.600153,-455.1123171074,-455.12583862,22222ud0,0.693779,0.832934,22222ud0,0.75406,0.56861,8.4153,1,6.947981025011647,6.668000369816901,3.0445045443454926,-1.4092731588792649,-1.4212164943475256,3.643475687243301
300,285,1,-453.950964,-455.3702615943,-455.37389745,22222200,0.941456,-0.970287,22222200,-0.962,0.92545,6.4863,1,0.0,0.0,,,,
300,285,2,-453.744441,-455.1622655981,-455.16241228,222u22d0,0.915047,0.956581,222u22d0,0.95968,0.92099,4.3806,1,5.659862250996613,5.754807554938085,-0.030627776422268313,-0.01709818696372657,-0.12216121853523648,0.12709749018950023
300,285,3,-453.736403,-455.1737700775,-455.17398984,22u2220d,0.783723,-0.885281,22u2220d,-0.90126,0.81227,3.6079,1,5.346809260251378,5.439765938754686,-0.3097568546419422,-0.021473338340246433,-0.20167835158187958,0.37024933664755405
300,285,4,-453.639306,-455.1289178683,-455.12980859,22222u0d,0.55387,0.744224,22222u0d,-0.85682,0.73414,8.4054,1,6.567300665677083,6.641999605004911,1.4742449829205806,-0.34191510613639137,0.5475376280956448,1.6093792774795659
300,285,5,-453.627841,-455.1154923728,-455.13056296,2222u2d0,0.578522,0.760607,2222u2d0,0.5844,0.34152,9.3277,1,6.932627193925056,6.621472141185869,-1.4739701669309913,2.190990291163434,2.45350693088935,3.6045419564068157
300,285,6,-453.619637,-455.0920767772,-455.09476076,2222u20d,0.742142,-0.861477,2222u20d,-0.64976,0.42219,12.734,1,7.569798332034883,7.595700126266812,0.4828807693871742,-1.3629051075596765,-0.258397447236794,1.4688272233744055
300,285,6,-453.619637,-455.0920767772,-455.0835239,222u220d,0.802985,0.896094,222u220d,0.58588,0.34326,12.734,1,7.569798332034883,7.901470818470725,0.4828807693871742,-1.3629051075596765,-0.258397447236794,1.4688272233744055
300,285,7,-453.595986,-455.1061714889,-455.13056296,2222u2d0,0.578522,0.760607,2222u2d0,0.67632,0.45741,8.4781,1,7.186261494082751,6.621472141185869,3.083221097149364,-0.9121127165426376,-1.1123568836159572,3.402284499410354
300,300,1,-453.957198,-455.3738109769,-455.37680169,22222200,0.906236,0.951964,22222200,0.94536,0.8937,6.4336,1,0.0,0.0,,,,
300,300,2,-453.752274,-455.168703677,-455.16874352,2222u20d,0.892695,0.944825,2222u20d,0.94669,0.89623,4.1634,1,5.581256780499436,5.661554087136868,0.23097045667113986,0.017760384566508074,0.15241972927087147,0.27729867888658455
300,300,3,-453.74897,-455.1704712572,-455.17052335,222u22d0,0.82119,-0.906195,222u22d0,-0.90809,0.82462,4.272,1,5.533158448644888,5.613122421075538,0.10047479057378716,0.04268696474319873,0.1198579439632386,0.16212121152047498
300,300,4,-453.636478,-455.1219129175,-455.12346537,22u222d0,0.724518,0.851186,22u222d0,0.79438,0.63104,7.6326,1,6.854498853556924,6.893635938046908,-0.8740182714204384,2.6070334421129684,2.5674156195356024,3.761934905046562
300,300,5,-453.625145,-455.1278422559,-455.12880074,22222u0d,0.764101,0.874129,22222u0d,0.85488,0.73082,8.5788,1,6.693153254619319,6.748453050830139,-3.0532927442966944,0.9208756176040015,-0.14893154965231184,3.1926147523484203
300,300,6,-453.609027,-455.0700880969,-455.07095881,22222ud0,0.718441,-0.847609,22222ud0,-0.64723,0.41891,10.322,1,8.264724776832255,8.322412944832005,0.8064798503517547,-0.750106220263511,-0.20852349208043594,1.120959916737831
300,300,6,-453.609027,-455.0700880969,-455.05919143,2222u2d0,0.59441,0.77098,2222u2d0,-0.55768,0.31101,10.322,1,8.264724776832255,8.642619828963479,0.8064798503517547,-0.750106220263511,-0.20852349208043594,1.120959916737831
300,300,7,-453.60039,-455.0656557416,-455.07095881,22222ud0,0.718441,-0.847609,22222ud0,-0.58954,0.34756,9.5331,1,8.385335369843366,8.322412944832005,-1.1956860589239966,1.3060316680899517,0.5046431036761417,1.8412084426212842
300,315,1,-453.958678,-455.3776588039,-455.38069964,22222200,0.914087,0.956079,22222200,0.94995,0.9024,6.4318,1,0.0,0.0,,,,
300,315,2,-453.749508,-455.1681890555,-455.16819318,2222u2d0,0.89768,0.94746,2222u2d0,0.94715,0.89709,4.1466,1,5.699965111610506,5.782598285643618,-0.24278842462689604,-0.01145030656541011,-0.09134082540360296,0.2596545306209589
300,315,3,-453.748454,-455.1735958331,-455.17369593,22u2220d,0.856914,0.925697,22u2220d,0.92544,0.85643,4.3578,1,5.552839123625837,5.632860754293479,0.09083774195844008,0.043681308202187796,0.11336416829327804,0.15169372661746167
300,315,4,-453.640058,-455.1252470279,-455.12687577,222u220d,0.663494,0.814551,222u220d,0.78834,0.62147,7.0878,1,6.868477801445692,6.906902856116978,0.16454048991500955,2.7122710544508157,2.421542030112643,3.6396914267414915
300,315,5,-453.626245,-455.1286345752,-455.13116953,22222ud0,0.710457,-0.842886,22222ud0,-0.84643,0.71644,8.1504,1,6.776297896846255,6.790063635253088,-3.172771389939409,0.9964779060428612,0.006337941675816356,3.3255806494245865
300,315,6,-453.617551,-455.0804883546,-455.08044506,22222u0d,0.847061,-0.920359,22222u0d,-0.85964,0.73899,11.653,1,8.086423964081568,8.17034747821202,0.5234743986621122,0.14528579510796635,0.4062860345248262,0.6783817148550283
300,315,7,-453.607733,-455.0798637859,-455.07259833,2222u20d,0.695872,-0.83419,2222u20d,-0.6847,0.46881,7.6928,1,8.103419352804874,8.383867986933556,1.2772628121060552,-1.7780790406042861,-0.6457274892236997,2.282526966166484
300,330,1,-453.957576,-455.3795237688,-455.382412,22222200,0.924365,0.961439,22222200,0.95553,0.91304,6.4152,1,0.0,0.0,,,,
300,330,2,-453.744927,-455.1663819053,-455.16619549,2222u2d0,0.905349,-0.951498,2222u2d0,-0.94369,0.89055,4.2012,1,5.799888504444643,5.883553940213486,0.22885663632019845,-0.004260355338335163,0.017357790629701924,0.22955348730226507
300,330,3,-453.744151,-455.1747671924,-455.17505886,22u2220d,0.890229,-0.943519,22u2220d,-0.93328,0.87101,4.4795,1,5.571713103051767,5.642369233796252,0.036183155676873656,0.040737971717294943,0.13438200179943882,0.14500801868569804
300,330,4,-453.64277,-455.1286001507,-455.13010417,222u220d,0.724555,0.851208,222u220d,0.77238,0.59657,6.7182,1,6.827982941567593,6.865649285262179,0.7117039338579155,2.2907526356187224,1.7653974802773373,2.978371762026758
300,330,5,-453.626681,-455.1211361864,-455.13527769,22222ud0,0.820994,-0.906087,22222ud0,-0.67688,0.45817,7.653,1,7.031087859719872,6.7248705631334165,3.2212998403887605,-1.0806495923305275,-0.33571566325078284,3.414276081696556
300,330,5,-453.626681,-455.1211361864,-455.09043149,22222u0d,0.853579,-0.923893,22222u0d,-0.59934,0.35921,7.653,1,7.031087859719872,7.945198449813279,3.2212998403887605,-1.0806495923305275,-0.33571566325078284,3.414276081696556
300,330,6,-453.620949,-455.1045445357,-455.13527769,22222ud0,0.820994,-0.906087,22222ud0,0.58674,0.34426,8.7357,1,7.482569903578834,6.7248705631334165,-1.3934017425074214,-1.5005904218006587,-1.3846073106014396,2.471937993066569
300,330,6,-453.620949,-455.1045445357,-455.09043149,22222u0d,0.853579,-0.923893,22222u0d,-0.69614,0.48462,8.7357,1,7.482569903578834,7.945198449813279,-1.3934017425074214,-1.5005904218006587,-1.3846073106014396,2.471937993066569
300,330,7,-453.606286,-455.0805234842,-455.07599753,2222u20d,0.712309,-0.843984,2222u20d,-0.74372,0.55312,8.3698,1,8.136216344365163,8.337966708957806,-1.1557015066487741,1.7244290848277828,0.4444928073278842,2.122940295738278
300,345,1,-453.955247,-455.3795101575,-455.38207046,22222200,0.932819,0.965825,22222200,0.95963,0.9209,6.2109,1,0.0,0.0,,,,
300,345,2,-453.740434,-455.1635181785,-455.16342466,2222u2d0,0.915146,-0.956633,2222u2d0,-0.95431,0.91071,4.1776,1,5.877444137361229,5.949658322121281,-0.18123051954983532,0.007636912386645521,0.022897777667642633,0.18283088324996954
300,345,3,-453.739539,-455.1741825051,-455.17436682,222u220d,0.858991,-0.926818,222u220d,-0.92368,0.85319,4.5331,1,5.587252880517392,5.65190682949692,-0.048589828087511694,0.02374401335854581,0.16547203524663495,0.17408545021552602
300,345,4,-453.646369,-455.1322374039,-455.13574514,22u2220d,0.390291,0.624733,22u2220d,0.69072,0.47709,6.3254,1,6.7286378073122215,6.702856812649075,0.20737390610385917,1.4518609984343867,1.038722949961368,1.7971782511894596
300,345,5,-453.626074,-455.1024224864,-455.09139662,22222u0d,0.823692,-0.907575,22222u0d,-0.77775,0.60489,9.7041,1,7.539943453371854,7.909642129776295,3.0921971452970602,-0.8318299860721403,-0.3810448512667236,3.2247200703509415
300,345,6,-453.621051,-455.1220491052,-455.1308177,22222ud0,0.5061,0.711407,22222ud0,0.79528,0.63247,6.8275,1,7.005875678556657,6.836939353463996,2.462524462709935,2.3305635267984224,1.7625102298605182,3.821255743971372
300,345,7,-453.602761,-455.0796747687,-455.07577321,2222u20d,0.73233,0.855763,2222u20d,0.73966,0.54709,9.1678,1,8.15894069879324,8.334776988650002,1.3609586129071614,-1.4975202411451345,-0.13643900690293198,2.028149605038429
315,0,1,-453.947861,-455.3767535569,-455.37913053,22222200,0.937126,-0.968052,22222200,-0.96216,0.92575,5.4864,1,0.0,0.0,,,,
315,0,2,-453.734938,-455.1631535601,-455.16378433,222u22d0,0.848514,-0.921148,222u22d0,-0.95491,0.91185,4.1434,1,5.812354952923115,5.859871586679974,-0.1834006165873694,0.05044307343133667,-0.030154637621487537,0.19258658299784476
315,0,3,-453.721897,-455.1680048917,-455.16815518,22u2220d,0.870283,-0.93289,22u2220d,-0.94098,0.88544,4.2143,1,5.680343428223423,5.740934638990339,-0.13163635349314792,-0.1567789648651946,-0.15296246263877028,0.2555489940425359
315,0,4,-453.650045,-455.1344869289,-455.09854441,22222u0d,0.739374,0.859869,22222u0d,-0.56158,0.31538,4.1141,1,6.5924141211587015,7.635141145768259,2.3488237693668417,-0.38855473801390755,-0.08824473003334554,2.382380113659469
315,0,4,-453.650045,-455.1344869289,-455.14189296,2222u20d,0.427646,0.653946,2222u20d,0.61328,0.37611,4.1141,1,6.5924141211587015,6.455566412297746,2.3488237693668417,-0.38855473801390755,-0.08824473003334554,2.382380113659469
315,0,5,-453.63131,-455.1031817909,-455.09854441,22222u0d,0.739374,0.859869,22222u0d,0.72644,0.52771,6.6653,1,7.44427075333172,7.635141145768259,1.9518517623317475,-0.7817092788011875,-0.592674014375178,2.184503875909886
315,0,5,-453.63131,-455.1031817909,-455.14189296,2222u20d,0.427646,0.653946,2222u20d,0.57683,0.33273,6.6653,1,7.44427075333172,6.455566412297746,1.9518517623317475,-0.7817092788011875,-0.592674014375178,2.184503875909886
315,0,6,-453.61816,-455.1260465928,-455.12581749,22222ud0,0.495074,0.703615,22222ud0,0.84543,0.71475,5.1485,1,6.8220874829108595,6.893002456656632,4.2871328687324635,1.632189289272498,1.2353467477939084,4.750750655727706
315,0,7,-453.613074,-455.0860101874,-455.0803126,222u220d,0.736481,0.858185,222u220d,0.83762,0.70161,9.4996,1,7.9115341248117055,8.131254220401571,0.06000567433207271,-1.2776247356756538,-0.13232553119027288,1.2858599055548778
315,115,1,-453.592152,-455.0079030285,-455.01118875,22222200,0.942557,-0.970854,22222200,0.96466,0.93056,3.4227,1,0.0,0.0,,,,
315,115,2,-453.382847,-454.7936399427,-454.79424495,222u22d0,0.862052,0.928468,222u22d0,0.9508,0.90402,2.6946,1,5.830398532937705,5.903344519319109,-0.0608103475356838,0.1397393711113822,0.06404536441177668,0.16530819380057746
315,115,3,-453.375931,-454.8067968649,-454.80721754,2222u20d,0.746687,0.86411,2222u20d,0.8899,0.79192,3.3124,1,5.4723802601851,5.550342183793002,0.3242520942621285,-0.1625928111402546,-0.17879095883656623,0.404403325911919
315,115,4,-453.279626,-454.7630874625,-454.7637539,u222220d,0.541954,-0.736175,u222220d,-0.80674,0.65083,3.8597,1,6.661774292652394,6.733048677289743,-1.9971063346346225,-0.2617760003659876,-0.8068175882436665,2.169773029258672
315,115,5,-453.27392,-454.7592264339,-454.77037285,22u222d0,0.57325,-0.757133,22u222d0,-0.64165,0.41171,6.2039,1,6.766838286298417,6.552937781259259,-1.347030455756171,2.780878624293441,2.309327190333862,3.85755998129397
315,115,6,-453.248331,-454.7145471333,-454.72327668,22u2220d,0.628283,-0.792643,22u2220d,-0.68546,0.46985,11.088,1,7.9826246066443485,7.834490501596574,-0.6260188127770323,0.8460823116180717,-0.5692196459070392,1.1965641799845472
315,115,7,-453.236336,-454.7310712008,-454.70621741,222u220d,0.659171,-0.811893,222u220d,0.61896,0.38312,7.1221,1,7.532981596275603,8.29869712127469,-2.7468207372616,0.8904924438819081,1.2760143294294664,3.156931016428775
315,115,7,-453.236336,-454.7310712008,-454.77037285,22u222d0,0.57325,-0.757133,22u222d0,-0.56527,0.31953,7.1221,1,7.532981596275603,6.552937781259259,-2.7468207372616,0.8904924438819081,1.2760143294294664,3.156931016428775
315,130,1,-453.960065,-455.3800972796,-455.38294465,22222200,0.915798,-0.956973,22222200,-0.95037,0.90321,3.0324,1,0.0,0.0,,,,
315,130,2,-453.74991,-455.1697347898,-455.17004544,2222u2d0,0.832292,0.9123,2222u2d0,0.93036,0.86556,2.4885,1,5.724257854945015,5.793285562993704,-0.2582383417713798,0.11339078804237324,0.06274810016876094,0.2889322338457159
315,130,3,-453.747288,-455.1733281547,-455.17371722,22222u0d,0.855634,0.925005,22222u0d,0.91573,0.83857,2.6869,1,5.626477365304032,5.693371288701961,-0.06245217355943232,0.05570673137529991,0.12380170514619171,0.14943351734374366
315,130,4,-453.643122,-455.1297388464,-455.1304446,22u2220d,0.709588,-0.842371,22u2220d,-0.79666,0.63466,5.314,1,6.812603469178642,6.8708798605710175,-0.2184276816213249,2.789481238054573,2.3167829312553376,3.6326848745475986
315,130,5,-453.632486,-455.1300425193,-455.13353691,222u22d0,0.676545,-0.822523,222u22d0,-0.76692,0.58817,4.6899,1,6.804340104428274,6.78673377623703,3.2074690435525195,-0.9490018223130414,-0.11405664648651946,3.346859877597495
315,130,6,-453.612733,-455.0780236867,-455.0687552,2222u20d,0.477312,-0.690877,2222u20d,0.69591,0.48428,8.2687,1,8.219845365839092,8.549534799730404,1.347624918669432,-1.2949115885893214,-0.33536396700012205,1.8987780132975478
315,130,7,-453.606792,-455.0761470562,-455.07766831,222u220d,0.516314,-0.71855,222u220d,-0.70701,0.49986,9.9252,1,8.27091110902737,8.306996598276937,-0.03367996294375992,-1.0449301573746492,-1.0043036222601764,1.4497031205522346
315,145,1,-453.960986,-455.3792791279,-455.38266558,22222200,0.912782,-0.955396,22222200,-0.9468,0.89642,3.0567,1,0.0,0.0,,,,
315,145,2,-453.751573,-455.1736555977,-455.17401068,222u22d0,0.845753,0.919648,222u22d0,0.90445,0.81803,2.6625,1,5.595304129684293,5.677791945859975,0.07775044503070229,-0.03605724985767151,-0.10851586428978083,0.13827852237607255
315,145,3,-453.748589,-455.1658198601,-455.16601027,2222u20d,0.846477,-0.920042,2222u20d,-0.93016,0.8652,2.4363,1,5.808525519813821,5.895494302533038,-0.22126166915741532,0.11903448721076818,0.05836812375462568,0.25793947480785656
315,145,4,-453.639748,-455.1281095561,-455.12842287,22u222d0,0.695285,-0.833837,22u222d0,-0.78911,0.62269,5.8462,1,6.834675686078671,6.91830007889322,-0.02298118978996381,-3.191530361717702,-2.07208189225733,3.80524869362775
315,145,5,-453.630435,-455.1290778687,-455.13186454,22222u0d,0.67376,0.820829,22222u0d,0.77024,0.59327,5.2472,1,6.808326544595576,6.824647419855971,-3.2209110548574684,0.7011532064576472,0.0502950281607092,3.2967276900085403
315,145,6,-453.612268,-455.0722351146,-455.07109625,2222u2d0,0.386039,0.621321,2222u2d0,0.73756,0.544,8.831,1,8.355097463512022,8.478237666361933,1.1824463980724655,-0.807816538571022,0.014416019377007849,1.4321155224472368
315,145,7,-453.602691,-455.0701953073,-455.06430225,22222ud0,0.406866,-0.637861,22222ud0,-0.74518,0.55529,10.715,1,8.410603475874687,8.663111917960753,0.5182772076166078,1.10592031637591,0.8471119820259446,1.4863612348013502
315,160,1,-453.959637,-455.3788715638,-455.38247046,22222200,0.935758,-0.967346,22222200,-0.95868,0.91907,3.4422,1,0.0,0.0,,,,
315,160,2,-453.753863,-455.1717946782,-455.17266222,222u22d0,0.83841,-0.915647,222u22d0,-0.94583,0.89459,2.8608,1,5.634851964815146,5.7091759419352535,-0.09801826684559393,-0.015070206147574317,0.10321590927575129,0.14313705217355943
315,160,3,-453.737545,-455.1677496741,-455.16787115,2222u20d,0.468195,-0.684248,2222u20d,-0.71079,0.50522,2.7377,1,5.744922189382466,5.839547664133532,-0.23652513444959541,0.17411829302387052,0.05538818775161645,0.29887985950144363
315,160,3,-453.737545,-455.1677496741,-455.13092742,22u2220d,0.337646,-0.581073,22u2220d,-0.57134,0.32643,2.7377,1,5.744922189382466,6.844838278656038,-0.23652513444959541,0.17411829302387052,0.05538818775161645,0.29887985950144363
315,160,4,-453.643506,-455.1292601614,-455.13092742,22u2220d,0.337646,-0.581073,22u2220d,-0.67157,0.451,3.6489,1,6.792275715266762,6.844838278656038,0.8741602339270466,-2.7000247549916634,-0.9436549982717255,2.990781586759384
315,160,6,-453.61495,-455.084652027,-455.09814641,22222u0d,0.566109,-0.752402,22222u0d,-0.6968,0.48553,9.0263,1,8.006125503678748,7.736855454168706,-0.8425663530356634,0.0587837127912651,-0.6014865829978447,1.036899076389736
315,160,7,-453.601407,-455.1101945085,-455.13830209,22222ud0,0.449185,-0.670213,22222ud0,-0.67298,0.45291,5.0506,1,7.311078822589731,6.644163183416759,-2.8739900776706926,0.3109039867227848,0.695768296836241,2.9733102303688344
315,160,7,-453.601407,-455.1101945085,-455.0776149,222u220d,0.590641,0.768532,222u220d,-0.5613,0.31506,5.0506,1,7.311078822589731,8.295546585383034,-2.8739900776706926,0.3109039867227848,0.695768296836241,2.9733102303688344
315,175,1,-453.958302,-455.3760443568,-455.38023812,22222200,0.930129,0.964432,22222200,0.95388,0.90988,4.0642,1,0.0,0.0,,,,
315,175,2,-453.754782,-455.171079875,-455.17176868,222u22d0,0.856907,-0.925693,222u22d0,-0.94868,0.9,3.1518,1,5.577370500052648,5.672745319615662,-0.11819310952177627,-0.05499360258834533,0.12355004905249889,0.17960657583058845
315,175,3,-453.739769,-455.1647890981,-455.16495449,2222u20d,0.704777,0.83951,2222u20d,0.85837,0.73679,3.1257,1,5.748551346588203,5.858168969381664,0.18300896872839656,-0.18053953478915052,-0.06030320518685699,0.264051667784962
315,175,4,-453.641062,-455.1263369124,-455.12749693,22u2220d,0.727002,0.852644,22u2220d,0.81512,0.66443,4.6449,1,6.7948891525454425,6.877441617565857,-0.7816158528526698,2.0430984760684807,0.5556230887316498,2.256965162559473
315,175,5,-453.628844,-455.1130092928,-455.07490099,222u220d,0.519616,0.720844,222u220d,-0.5815,0.33815,5.03,1,7.1575523405298025,8.308650779281948,-2.2246043267862228,-2.575034006343784,-0.8620613893294296,3.5103866506038797
315,175,6,-453.612996,-455.0854057983,-455.09384342,22222u0d,0.452655,-0.672797,22222u0d,-0.71682,0.51383,7.8797,1,7.908682070767081,7.7932007395804535,1.4648575825505266,0.4478725905819203,0.3045567280712456,1.5617786004025864
315,175,7,-453.605153,-455.1119070463,-455.13536974,22222ud0,0.715636,-0.845952,22222ud0,-0.69002,0.47612,5.2743,1,7.187546010938655,6.663211435532381,-2.8801164806229926,0.4648606070310276,0.7639338858728804,3.015752180675857
315,270,1,-453.944967,-455.3653177372,-455.36846947,22222200,0.941995,-0.970564,22222200,0.96296,0.92729,6.3438,1,0.0,0.0,,,,
315,270,2,-453.73857,-455.1578580249,-455.15791869,222u22d0,0.919156,0.958726,222u22d0,0.95919,0.92005,4.3433,1,5.645269215279264,5.7293814948921495,0.033253192733113744,0.022140550074214147,0.12985144768411208,0.13585793049286327
315,270,3,-453.730245,-455.1699148737,-455.17005829,22u2220d,0.841565,0.917369,22u2220d,0.92482,0.8553,3.4403,1,5.3171854798429345,5.3990459834518285,-0.2912938041356594,0.042881264487007444,-0.24813041509088693,0.38504491480623
315,270,4,-453.636481,-455.1257983841,-455.1281509,2222u20d,0.805322,0.897397,2222u20d,0.81802,0.66916,7.7956,1,6.517656924944771,6.539404735697985,-0.9669500884469929,0.08733324768207881,-1.2138284712903096,1.5543484582774185
315,270,5,-453.624951,-455.1073240523,-455.09662756,22222u0d,0.782516,0.884599,22222u0d,-0.62564,0.39142,9.7027,1,7.020369357287491,7.397198949773396,-1.587270004778171,1.4802800872270343,2.7765071316741903,3.5241519763328046
315,270,6,-453.621332,-455.0950182357,-455.08415677,222u220d,0.768959,0.876903,222u220d,0.72278,0.52242,12.556,1,7.3552278551157055,7.73654660477964,-0.7058656622341508,1.1643341491805947,0.03520961835630922,1.3620426070513605
315,270,7,-453.591993,-455.1045644061,-455.12041404,22222ud0,0.787871,-0.887621,22222ud0,-0.73021,0.53321,8.3044,1,7.095463193893915,6.749935527901057,-3.3394751636777684,0.6431361829531129,1.1716946291326096,3.5970247244927007
315,285,1,-453.953583,-455.368873065,-455.37242084,22222200,0.89822,0.947745,22222200,0.9388,0.88134,6.2135,1,0.0,0.0,,,,
315,285,2,-453.750497,-455.1652535884,-455.16523472,2222u20d,0.637594,-0.798495,2222u20d,-0.94197,0.8873,4.0233,1,5.540771025553534,5.637824385768466,-0.22275627134927414,0.010202933695254362,-0.16818244022203246,0.2793023260542475
315,285,3,-453.747838,-455.1653376361,-455.16547701,222u22d0,0.557704,-0.746796,222u22d0,-0.88205,0.77801,4.1081,1,5.538483969969762,5.6312313356620045,0.0979769885323899,0.042999265737464924,0.13727523280875117,0.1740486041641251
315,285,4,-453.629976,-455.1175152551,-455.11820269,22u222d0,0.7864,-0.886792,22u222d0,-0.83151,0.69141,7.8202,1,6.839797908313247,6.917631766911155,1.404346541925908,-2.0292032705054694,-3.0216879651091864,3.9013399465251517
315,285,5,-453.622052,-455.1257999396,-455.12630356,22222u0d,0.747204,-0.86441,22222u0d,-0.81667,0.66695,8.168,1,6.614360044510395,6.69719575299258,3.0154316365743568,-0.9058369576267741,0.6441113796714246,3.2137591751047134
315,285,6,-453.60815,-455.0611666586,-455.05103746,2222u2d0,0.398055,-0.630916,2222u2d0,0.73144,0.53501,7.8884,1,8.373122107113767,8.74529170653317,-0.970213584238136,0.7467696006669108,0.3638966720548168,1.2772627079012648
